period_type,as_of_date,score,metric_count,source,previous_score,change
quarter,2016-03-07 00:00:00,1.3145674,,historical_city_aggregate,1.2960779,0.018489500000000048
quarter,2016-03-08 00:00:00,1.3183332,,historical_city_aggregate,1.3145674,0.0037658000000000413
quarter,2016-03-09 00:00:00,1.3414896,,historical_city_aggregate,1.3183332,0.023156399999999966
quarter,2016-03-10 00:00:00,1.3581821,,historical_city_aggregate,1.3414896,0.0166925
quarter,2016-03-11 00:00:00,1.3783881,,historical_city_aggregate,1.3581821,0.020205999999999946
quarter,2016-03-14 00:00:00,1.3797584,,historical_city_aggregate,1.3783881,0.0013703000000000465
quarter,2016-03-15 00:00:00,1.398924,,historical_city_aggregate,1.3797584,0.019165600000000005
quarter,2016-03-16 00:00:00,1.4047459,,historical_city_aggregate,1.398924,0.0058218999999999355
quarter,2016-03-17 00:00:00,1.4048979,,historical_city_aggregate,1.4047459,0.00015199999999992997
quarter,2016-03-18 00:00:00,1.4001987,,historical_city_aggregate,1.4048979,-0.0046991999999999035
quarter,2016-03-21 00:00:00,1.4187817,,historical_city_aggregate,1.4001987,0.018583000000000016
quarter,2016-03-22 00:00:00,1.4087056,,historical_city_aggregate,1.4187817,-0.010076100000000032
quarter,2016-03-23 00:00:00,1.4051516,,historical_city_aggregate,1.4087056,-0.003554000000000057
quarter,2016-03-24 00:00:00,1.4074608,,historical_city_aggregate,1.4051516,0.0023092000000000112
quarter,2016-03-25 00:00:00,1.4064841,,historical_city_aggregate,1.4074608,-0.0009767000000000525
quarter,2016-03-28 00:00:00,1.4152073,,historical_city_aggregate,1.4064841,0.008723200000000153
quarter,2016-03-29 00:00:00,1.3564712,,historical_city_aggregate,1.4152073,-0.05873609999999996
quarter,2016-03-30 00:00:00,1.3532285,,historical_city_aggregate,1.3564712,-0.003242700000000154
quarter,2016-03-31 00:00:00,1.376567,,historical_city_aggregate,1.3532285,0.02333850000000015
quarter,2016-04-01 00:00:00,1.3786253,,historical_city_aggregate,1.376567,0.0020582999999998464
quarter,2016-04-04 00:00:00,1.3872855,,historical_city_aggregate,1.3786253,0.008660200000000007
quarter,2016-04-05 00:00:00,1.3854412,,historical_city_aggregate,1.3872855,-0.00184429999999991
quarter,2016-04-06 00:00:00,1.3869271,,historical_city_aggregate,1.3854412,0.00148590000000004
quarter,2016-04-07 00:00:00,1.3832776,,historical_city_aggregate,1.3869271,-0.0036495000000000832
quarter,2016-04-08 00:00:00,1.4081588,,historical_city_aggregate,1.3832776,0.024881200000000048
quarter,2016-04-11 00:00:00,1.4280276,,historical_city_aggregate,1.4081588,0.01986880000000002
quarter,2016-04-12 00:00:00,1.4310342,,historical_city_aggregate,1.4280276,0.0030065999999999704
quarter,2016-04-13 00:00:00,1.4423999,,historical_city_aggregate,1.4310342,0.011365700000000034
quarter,2016-04-14 00:00:00,1.4468765,,historical_city_aggregate,1.4423999,0.004476599999999831
quarter,2016-04-15 00:00:00,1.4834883,,historical_city_aggregate,1.4468765,0.036611800000000194
quarter,2016-04-18 00:00:00,1.4752774,,historical_city_aggregate,1.4834883,-0.008210900000000132
quarter,2016-04-19 00:00:00,1.4712217,,historical_city_aggregate,1.4752774,-0.004055699999999884
quarter,2016-04-20 00:00:00,1.4702837,,historical_city_aggregate,1.4712217,-0.0009380000000001054
quarter,2016-04-21 00:00:00,1.4672262,,historical_city_aggregate,1.4702837,-0.0030574999999999353
quarter,2016-04-22 00:00:00,1.4596252,,historical_city_aggregate,1.4672262,-0.007600999999999969
quarter,2016-04-25 00:00:00,1.4359806,,historical_city_aggregate,1.4596252,-0.023644600000000127
quarter,2016-04-26 00:00:00,1.4330188,,historical_city_aggregate,1.4359806,-0.0029618000000000144
quarter,2016-04-27 00:00:00,1.4271731,,historical_city_aggregate,1.4330188,-0.005845699999999843
quarter,2016-04-28 00:00:00,1.4565188,,historical_city_aggregate,1.4271731,0.02934569999999992
quarter,2016-04-29 00:00:00,1.4289685,,historical_city_aggregate,1.4565188,-0.027550299999999917
quarter,2016-05-02 00:00:00,1.425886,,historical_city_aggregate,1.4289685,-0.003082500000000099
quarter,2016-05-03 00:00:00,1.4303513,,historical_city_aggregate,1.425886,0.004465300000000116
quarter,2016-05-04 00:00:00,1.4283404,,historical_city_aggregate,1.4303513,-0.0020109000000001487
quarter,2016-05-05 00:00:00,1.4854316,,historical_city_aggregate,1.4283404,0.05709120000000012
quarter,2016-05-06 00:00:00,1.4837218,,historical_city_aggregate,1.4854316,-0.0017097999999999836
quarter,2016-05-09 00:00:00,1.4845129,,historical_city_aggregate,1.4837218,0.0007910999999998225
quarter,2016-05-10 00:00:00,1.4372613,,historical_city_aggregate,1.4845129,-0.04725159999999984
quarter,2016-05-11 00:00:00,1.4348941,,historical_city_aggregate,1.4372613,-0.0023672000000001248
quarter,2016-05-12 00:00:00,1.435195,,historical_city_aggregate,1.4348941,0.00030090000000004835
quarter,2016-05-13 00:00:00,1.4337768,,historical_city_aggregate,1.435195,-0.001418200000000036
quarter,2016-05-16 00:00:00,1.5275572,,historical_city_aggregate,1.4337768,0.09378039999999999
quarter,2016-05-17 00:00:00,1.5254627,,historical_city_aggregate,1.5275572,-0.002094499999999888
quarter,2016-05-18 00:00:00,1.5266619,,historical_city_aggregate,1.5254627,0.0011991999999998448
quarter,2016-05-19 00:00:00,1.5380806,,historical_city_aggregate,1.5266619,0.011418700000000115
quarter,2016-05-20 00:00:00,1.5339539,,historical_city_aggregate,1.5380806,-0.004126700000000039
quarter,2016-05-23 00:00:00,1.6410592,,historical_city_aggregate,1.5339539,0.10710529999999996
quarter,2016-05-24 00:00:00,1.5467959,,historical_city_aggregate,1.6410592,-0.09426329999999994
quarter,2016-05-25 00:00:00,1.5405484,,historical_city_aggregate,1.5467959,-0.006247499999999961
quarter,2016-05-26 00:00:00,1.5380313,,historical_city_aggregate,1.5405484,-0.002517099999999939
quarter,2016-05-27 00:00:00,1.5426828,,historical_city_aggregate,1.5380313,0.0046514999999998086
quarter,2016-05-30 00:00:00,1.5432389,,historical_city_aggregate,1.5426828,0.0005561000000000593
quarter,2016-05-31 00:00:00,1.5458589,,historical_city_aggregate,1.5432389,0.0026200000000000667
quarter,2016-06-01 00:00:00,1.4532513,,historical_city_aggregate,1.5458589,-0.09260760000000001
quarter,2016-06-02 00:00:00,1.4528804,,historical_city_aggregate,1.4532513,-0.00037090000000006285
quarter,2016-06-03 00:00:00,1.4479058,,historical_city_aggregate,1.4528804,-0.00497459999999994
quarter,2016-06-06 00:00:00,1.4368348,,historical_city_aggregate,1.4479058,-0.011071000000000053
quarter,2016-06-07 00:00:00,1.3954319,,historical_city_aggregate,1.4368348,-0.04140290000000002
quarter,2016-06-08 00:00:00,1.3859366,,historical_city_aggregate,1.3954319,-0.009495299999999984
quarter,2016-06-09 00:00:00,1.4037787,,historical_city_aggregate,1.3859366,0.017842099999999972
quarter,2016-06-10 00:00:00,1.3707258,,historical_city_aggregate,1.4037787,-0.03305289999999994
quarter,2016-06-13 00:00:00,1.3746092,,historical_city_aggregate,1.3707258,0.0038834000000000923
quarter,2016-06-14 00:00:00,1.3662056,,historical_city_aggregate,1.3746092,-0.008403600000000067
quarter,2016-06-15 00:00:00,1.3369045,,historical_city_aggregate,1.3662056,-0.02930110000000008
quarter,2016-06-16 00:00:00,1.3318329,,historical_city_aggregate,1.3369045,-0.005071599999999954
quarter,2016-06-17 00:00:00,1.3090503,,historical_city_aggregate,1.3318329,-0.022782599999999986
quarter,2016-06-20 00:00:00,1.3046959,,historical_city_aggregate,1.3090503,-0.0043543999999999805
quarter,2016-06-21 00:00:00,1.2699484,,historical_city_aggregate,1.3046959,-0.03474749999999993
quarter,2016-06-22 00:00:00,1.2686609,,historical_city_aggregate,1.2699484,-0.001287500000000108
quarter,2016-06-23 00:00:00,1.2937767,,historical_city_aggregate,1.2686609,0.02511580000000002
quarter,2016-06-24 00:00:00,1.275161,,historical_city_aggregate,1.2937767,-0.018615700000000013
quarter,2016-06-27 00:00:00,1.2807891,,historical_city_aggregate,1.275161,0.005628100000000025
quarter,2016-06-28 00:00:00,1.2654407,,historical_city_aggregate,1.2807891,-0.015348399999999929
quarter,2016-06-29 00:00:00,1.2621649,,historical_city_aggregate,1.2654407,-0.003275800000000162
quarter,2016-06-30 00:00:00,1.2813257,,historical_city_aggregate,1.2621649,0.01916080000000009
quarter,2016-07-01 00:00:00,1.2779182,,historical_city_aggregate,1.2813257,-0.0034075000000000077
quarter,2016-07-04 00:00:00,1.287005,,historical_city_aggregate,1.2779182,0.00908679999999995
quarter,2016-07-05 00:00:00,1.284071,,historical_city_aggregate,1.287005,-0.002933999999999992
quarter,2016-07-06 00:00:00,1.2834496,,historical_city_aggregate,1.284071,-0.0006213999999999942
quarter,2016-07-07 00:00:00,1.2841612,,historical_city_aggregate,1.2834496,0.0007116000000000344
quarter,2016-07-08 00:00:00,1.2845465,,historical_city_aggregate,1.2841612,0.00038530000000003284
quarter,2016-07-11 00:00:00,1.282202,,historical_city_aggregate,1.2845465,-0.0023444999999999716
quarter,2016-07-12 00:00:00,1.2707024,,historical_city_aggregate,1.282202,-0.011499600000000054
quarter,2016-07-13 00:00:00,1.2690935,,historical_city_aggregate,1.2707024,-0.0016088999999999132
quarter,2016-07-14 00:00:00,1.2635407,,historical_city_aggregate,1.2690935,-0.005552800000000024
quarter,2016-07-15 00:00:00,1.2589052,,historical_city_aggregate,1.2635407,-0.004635500000000015
quarter,2016-07-18 00:00:00,1.2544569,,historical_city_aggregate,1.2589052,-0.004448299999999961
quarter,2016-07-19 00:00:00,1.254436,,historical_city_aggregate,1.2544569,-2.089999999999037e-05
quarter,2016-07-20 00:00:00,1.2575239,,historical_city_aggregate,1.254436,0.0030878999999999213
quarter,2016-07-21 00:00:00,1.2746037,,historical_city_aggregate,1.2575239,0.017079799999999867
quarter,2016-07-22 00:00:00,1.2672246,,historical_city_aggregate,1.2746037,-0.007379099999999861
quarter,2016-07-25 00:00:00,1.2790129,,historical_city_aggregate,1.2672246,0.011788299999999863
quarter,2016-07-26 00:00:00,1.2768167,,historical_city_aggregate,1.2790129,-0.0021961999999999815
quarter,2016-07-27 00:00:00,1.2824311,,historical_city_aggregate,1.2768167,0.005614400000000019
quarter,2016-07-28 00:00:00,1.2768926,,historical_city_aggregate,1.2824311,-0.005538499999999891
quarter,2016-07-29 00:00:00,1.3021429,,historical_city_aggregate,1.2768926,0.025250299999999948
quarter,2016-08-01 00:00:00,1.318917,,historical_city_aggregate,1.3021429,0.016774099999999903
quarter,2016-08-02 00:00:00,1.3265458,,historical_city_aggregate,1.318917,0.007628800000000213
quarter,2016-08-03 00:00:00,1.3258518,,historical_city_aggregate,1.3265458,-0.0006940000000001945
quarter,2016-08-04 00:00:00,1.3244441,,historical_city_aggregate,1.3258518,-0.0014076999999999007
quarter,2016-08-05 00:00:00,1.3158965,,historical_city_aggregate,1.3244441,-0.008547599999999989
quarter,2016-08-08 00:00:00,1.3137645,,historical_city_aggregate,1.3158965,-0.0021320000000000228
quarter,2016-08-09 00:00:00,1.3098384,,historical_city_aggregate,1.3137645,-0.003926099999999932
quarter,2016-08-10 00:00:00,1.307111,,historical_city_aggregate,1.3098384,-0.0027274000000001575
quarter,2016-08-11 00:00:00,1.2992887,,historical_city_aggregate,1.307111,-0.007822299999999949
quarter,2016-08-12 00:00:00,1.3047217,,historical_city_aggregate,1.2992887,0.005433000000000021
quarter,2016-08-15 00:00:00,1.2923817,,historical_city_aggregate,1.3047217,-0.012340000000000018
quarter,2016-08-16 00:00:00,1.3255893,,historical_city_aggregate,1.2923817,0.033207600000000115
quarter,2016-08-17 00:00:00,1.3253084,,historical_city_aggregate,1.3255893,-0.00028090000000013937
quarter,2016-08-18 00:00:00,1.3238698,,historical_city_aggregate,1.3253084,-0.0014385999999999566
quarter,2016-08-19 00:00:00,1.3190485,,historical_city_aggregate,1.3238698,-0.004821299999999917
quarter,2016-08-22 00:00:00,1.359529,,historical_city_aggregate,1.3190485,0.04048049999999992
quarter,2016-08-23 00:00:00,1.30554,,historical_city_aggregate,1.359529,-0.053989000000000065
quarter,2016-08-24 00:00:00,1.3057535,,historical_city_aggregate,1.30554,0.00021350000000008862
quarter,2016-08-25 00:00:00,1.3018076,,historical_city_aggregate,1.3057535,-0.003945899999999947
quarter,2016-08-26 00:00:00,1.3005073,,historical_city_aggregate,1.3018076,-0.001300300000000032
quarter,2016-08-29 00:00:00,1.2984587,,historical_city_aggregate,1.3005073,-0.002048599999999956
quarter,2016-08-30 00:00:00,1.2822641,,historical_city_aggregate,1.2984587,-0.01619460000000017
quarter,2016-08-31 00:00:00,1.2895861,,historical_city_aggregate,1.2822641,0.007322000000000051
quarter,2016-09-01 00:00:00,1.2884334,,historical_city_aggregate,1.2895861,-0.0011527000000000065
quarter,2016-09-02 00:00:00,1.2876576,,historical_city_aggregate,1.2884334,-0.0007757999999999932
quarter,2016-09-05 00:00:00,1.3150103,,historical_city_aggregate,1.2876576,0.027352700000000008
quarter,2016-09-06 00:00:00,1.3209656,,historical_city_aggregate,1.3150103,0.005955300000000108
quarter,2016-09-07 00:00:00,1.3206834,,historical_city_aggregate,1.3209656,-0.0002822000000000102
quarter,2016-09-08 00:00:00,1.3271164,,historical_city_aggregate,1.3206834,0.006432999999999911
quarter,2016-09-09 00:00:00,1.3292157,,historical_city_aggregate,1.3271164,0.002099300000000026
quarter,2016-09-12 00:00:00,1.3229639,,historical_city_aggregate,1.3292157,-0.0062518000000000296
quarter,2016-09-13 00:00:00,1.3249018,,historical_city_aggregate,1.3229639,0.001937899999999937
quarter,2016-09-14 00:00:00,1.3077711,,historical_city_aggregate,1.3249018,-0.017130699999999832
quarter,2016-09-15 00:00:00,1.3121194,,historical_city_aggregate,1.3077711,0.004348299999999972
quarter,2016-09-16 00:00:00,1.3370765,,historical_city_aggregate,1.3121194,0.024957099999999954
quarter,2016-09-19 00:00:00,1.3656621,,historical_city_aggregate,1.3370765,0.02858559999999999
quarter,2016-09-20 00:00:00,1.364478,,historical_city_aggregate,1.3656621,-0.0011840999999999102
quarter,2016-09-21 00:00:00,1.3747245,,historical_city_aggregate,1.364478,0.010246499999999825
quarter,2016-09-22 00:00:00,1.3744602,,historical_city_aggregate,1.3747245,-0.0002642999999999951
quarter,2016-09-23 00:00:00,1.3704388,,historical_city_aggregate,1.3744602,-0.004021399999999842
quarter,2016-09-26 00:00:00,1.4077281,,historical_city_aggregate,1.3704388,0.03728929999999986
quarter,2016-09-27 00:00:00,1.4088365,,historical_city_aggregate,1.4077281,0.0011084000000001204
quarter,2016-09-28 00:00:00,1.3434484,,historical_city_aggregate,1.4088365,-0.06538810000000006
quarter,2016-09-29 00:00:00,1.3494937,,historical_city_aggregate,1.3434484,0.006045300000000031
quarter,2016-09-30 00:00:00,1.3408651,,historical_city_aggregate,1.3494937,-0.008628599999999986
quarter,2016-10-03 00:00:00,1.3273182,,historical_city_aggregate,1.3408651,-0.01354690000000014
quarter,2016-10-04 00:00:00,1.3177328,,historical_city_aggregate,1.3273182,-0.009585399999999966
quarter,2016-10-05 00:00:00,1.3172843,,historical_city_aggregate,1.3177328,-0.0004484999999998518
quarter,2016-10-06 00:00:00,1.3163225,,historical_city_aggregate,1.3172843,-0.0009618000000000126
quarter,2016-10-07 00:00:00,1.3181888,,historical_city_aggregate,1.3163225,0.0018662999999998764
quarter,2016-10-10 00:00:00,1.2897361,,historical_city_aggregate,1.3181888,-0.028452699999999886
quarter,2016-10-11 00:00:00,1.2894811,,historical_city_aggregate,1.2897361,-0.00025500000000011624
quarter,2016-10-12 00:00:00,1.2684191,,historical_city_aggregate,1.2894811,-0.021061999999999914
quarter,2016-10-13 00:00:00,1.2664398,,historical_city_aggregate,1.2684191,-0.001979300000000128
quarter,2016-10-14 00:00:00,1.2658394,,historical_city_aggregate,1.2664398,-0.0006003999999999454
quarter,2016-10-17 00:00:00,1.2860291,,historical_city_aggregate,1.2658394,0.020189699999999977
quarter,2016-10-18 00:00:00,1.2883477,,historical_city_aggregate,1.2860291,0.0023186000000001705
quarter,2016-10-19 00:00:00,1.2863543,,historical_city_aggregate,1.2883477,-0.001993400000000145
quarter,2016-10-20 00:00:00,1.2788547,,historical_city_aggregate,1.2863543,-0.007499600000000051
quarter,2016-10-21 00:00:00,1.2722047,,historical_city_aggregate,1.2788547,-0.006649999999999823
quarter,2016-10-24 00:00:00,1.290855,,historical_city_aggregate,1.2722047,0.01865030000000001
quarter,2016-10-25 00:00:00,1.275592,,historical_city_aggregate,1.290855,-0.015263000000000027
quarter,2016-10-26 00:00:00,1.2656799,,historical_city_aggregate,1.275592,-0.00991209999999998
quarter,2016-10-27 00:00:00,1.2631668,,historical_city_aggregate,1.2656799,-0.002513100000000046
quarter,2016-10-28 00:00:00,1.244492,,historical_city_aggregate,1.2631668,-0.018674800000000102
quarter,2016-10-31 00:00:00,1.2431407,,historical_city_aggregate,1.244492,-0.0013512999999998332
quarter,2016-11-01 00:00:00,1.2367733,,historical_city_aggregate,1.2431407,-0.006367400000000023
quarter,2016-11-02 00:00:00,1.2333431,,historical_city_aggregate,1.2367733,-0.003430200000000161
quarter,2016-11-03 00:00:00,1.232699,,historical_city_aggregate,1.2333431,-0.0006440999999999253
quarter,2016-11-04 00:00:00,1.2355094,,historical_city_aggregate,1.232699,0.0028103999999999907
quarter,2016-11-07 00:00:00,1.2388413,,historical_city_aggregate,1.2355094,0.0033319000000000543
quarter,2016-11-08 00:00:00,1.2224626,,historical_city_aggregate,1.2388413,-0.01637869999999997
quarter,2016-11-09 00:00:00,1.2239263,,historical_city_aggregate,1.2224626,0.0014636999999999567
quarter,2016-11-10 00:00:00,1.2190558,,historical_city_aggregate,1.2239263,-0.0048705
quarter,2016-11-11 00:00:00,1.2203222,,historical_city_aggregate,1.2190558,0.0012664000000000009
quarter,2016-11-14 00:00:00,1.2106307,,historical_city_aggregate,1.2203222,-0.009691499999999964
quarter,2016-11-15 00:00:00,1.2011225,,historical_city_aggregate,1.2106307,-0.009508199999999967
quarter,2016-11-16 00:00:00,1.2042833,,historical_city_aggregate,1.2011225,0.0031607999999998526
quarter,2016-11-17 00:00:00,1.1995835,,historical_city_aggregate,1.2042833,-0.004699800000000032
quarter,2016-11-18 00:00:00,1.1987452,,historical_city_aggregate,1.1995835,-0.0008382999999998475
quarter,2016-11-21 00:00:00,1.2088787,,historical_city_aggregate,1.1987452,0.010133500000000017
quarter,2016-11-22 00:00:00,1.2183485,,historical_city_aggregate,1.2088787,0.009469799999999973
quarter,2016-11-23 00:00:00,1.2185061,,historical_city_aggregate,1.2183485,0.00015759999999986896
quarter,2016-11-24 00:00:00,1.2160501,,historical_city_aggregate,1.2185061,-0.0024560000000000137
quarter,2016-11-25 00:00:00,1.2176211,,historical_city_aggregate,1.2160501,0.001570999999999989
quarter,2016-11-28 00:00:00,1.2433911,,historical_city_aggregate,1.2176211,0.02577000000000007
quarter,2016-11-29 00:00:00,1.2488544,,historical_city_aggregate,1.2433911,0.005463299999999949
quarter,2016-11-30 00:00:00,1.2452617,,historical_city_aggregate,1.2488544,-0.0035927000000000042
quarter,2016-12-01 00:00:00,1.2385395,,historical_city_aggregate,1.2452617,-0.0067222000000000115
quarter,2016-12-02 00:00:00,1.2347329,,historical_city_aggregate,1.2385395,-0.0038065999999998823
quarter,2016-12-05 00:00:00,1.2288317,,historical_city_aggregate,1.2347329,-0.005901200000000051
quarter,2016-12-06 00:00:00,1.2191597,,historical_city_aggregate,1.2288317,-0.009671999999999903
quarter,2016-12-07 00:00:00,1.214991,,historical_city_aggregate,1.2191597,-0.004168700000000136
quarter,2016-12-08 00:00:00,1.2244714,,historical_city_aggregate,1.214991,0.009480400000000166
quarter,2016-12-09 00:00:00,1.2281248,,historical_city_aggregate,1.2244714,0.003653399999999918
quarter,2016-12-12 00:00:00,1.2281627,,historical_city_aggregate,1.2281248,3.7899999999924106e-05
quarter,2016-12-13 00:00:00,1.2254598,,historical_city_aggregate,1.2281627,-0.0027028999999998415
quarter,2016-12-14 00:00:00,1.2103929,,historical_city_aggregate,1.2254598,-0.015066900000000105
quarter,2016-12-15 00:00:00,1.2090762,,historical_city_aggregate,1.2103929,-0.0013167000000000595
quarter,2016-12-16 00:00:00,1.2120369,,historical_city_aggregate,1.2090762,0.0029607000000000383
quarter,2016-12-19 00:00:00,1.2244481,,historical_city_aggregate,1.2120369,0.012411200000000067
quarter,2016-12-20 00:00:00,1.2237523,,historical_city_aggregate,1.2244481,-0.0006958000000001352
quarter,2016-12-21 00:00:00,1.2204828,,historical_city_aggregate,1.2237523,-0.0032694999999998142
quarter,2016-12-22 00:00:00,1.2125318,,historical_city_aggregate,1.2204828,-0.007951000000000041
quarter,2016-12-23 00:00:00,1.2086178,,historical_city_aggregate,1.2125318,-0.003913999999999973
quarter,2016-12-26 00:00:00,1.2208135,,historical_city_aggregate,1.2086178,0.01219569999999992
quarter,2016-12-27 00:00:00,1.2207584,,historical_city_aggregate,1.2208135,-5.5099999999974614e-05
quarter,2016-12-28 00:00:00,1.2262517,,historical_city_aggregate,1.2207584,0.005493299999999923
quarter,2016-12-29 00:00:00,1.2133955,,historical_city_aggregate,1.2262517,-0.012856199999999873
quarter,2016-12-30 00:00:00,1.2102583,,historical_city_aggregate,1.2133955,-0.003137200000000062
quarter,2017-01-02 00:00:00,1.2123272,,historical_city_aggregate,1.2102583,0.00206890000000004
quarter,2017-01-03 00:00:00,1.2139473,,historical_city_aggregate,1.2123272,0.0016201000000000132
quarter,2017-01-04 00:00:00,1.2071814,,historical_city_aggregate,1.2139473,-0.006765899999999991
quarter,2017-01-05 00:00:00,1.2060663,,historical_city_aggregate,1.2071814,-0.0011151000000000355
quarter,2017-01-06 00:00:00,1.2089853,,historical_city_aggregate,1.2060663,0.002918999999999894
quarter,2017-01-09 00:00:00,1.230754,,historical_city_aggregate,1.2089853,0.021768699999999974
quarter,2017-01-10 00:00:00,1.2336664,,historical_city_aggregate,1.230754,0.002912400000000037
quarter,2017-01-11 00:00:00,1.230809,,historical_city_aggregate,1.2336664,-0.002857399999999899
quarter,2017-01-12 00:00:00,1.2313548,,historical_city_aggregate,1.230809,0.0005458000000000407
quarter,2017-01-13 00:00:00,1.2459197,,historical_city_aggregate,1.2313548,0.01456489999999988
quarter,2017-01-16 00:00:00,1.2432378,,historical_city_aggregate,1.2459197,-0.002681900000000015
quarter,2017-01-17 00:00:00,1.2415856,,historical_city_aggregate,1.2432378,-0.0016521999999998815
quarter,2017-01-18 00:00:00,1.2345845,,historical_city_aggregate,1.2415856,-0.007001100000000093
quarter,2017-01-19 00:00:00,1.2406879,,historical_city_aggregate,1.2345845,0.006103399999999981
quarter,2017-01-20 00:00:00,1.2395835,,historical_city_aggregate,1.2406879,-0.0011044000000000054
quarter,2017-01-23 00:00:00,1.2432439,,historical_city_aggregate,1.2395835,0.003660400000000008
quarter,2017-01-24 00:00:00,1.2673419,,historical_city_aggregate,1.2432439,0.024097999999999953
quarter,2017-01-25 00:00:00,1.2600352,,historical_city_aggregate,1.2673419,-0.007306699999999999
quarter,2017-01-26 00:00:00,1.2595293,,historical_city_aggregate,1.2600352,-0.000505899999999837
quarter,2017-01-27 00:00:00,1.2617056,,historical_city_aggregate,1.2595293,0.002176299999999909
quarter,2017-01-30 00:00:00,1.3050912,,historical_city_aggregate,1.2617056,0.04338559999999991
quarter,2017-01-31 00:00:00,1.3068396,,historical_city_aggregate,1.3050912,0.0017484000000000943
quarter,2017-02-01 00:00:00,1.3008076,,historical_city_aggregate,1.3068396,-0.006032000000000037
quarter,2017-02-02 00:00:00,1.2999045,,historical_city_aggregate,1.3008076,-0.0009030999999999345
quarter,2017-02-03 00:00:00,1.3030608,,historical_city_aggregate,1.2999045,0.0031562999999998897
quarter,2017-02-06 00:00:00,1.3569356,,historical_city_aggregate,1.3030608,0.0538748
quarter,2017-02-07 00:00:00,1.3132267,,historical_city_aggregate,1.3569356,-0.04370889999999994
quarter,2017-02-08 00:00:00,1.3103211,,historical_city_aggregate,1.3132267,-0.0029056000000000637
quarter,2017-02-09 00:00:00,1.3045761,,historical_city_aggregate,1.3103211,-0.005744999999999889
quarter,2017-02-10 00:00:00,1.3222807,,historical_city_aggregate,1.3045761,0.01770460000000007
quarter,2017-02-13 00:00:00,1.3309299,,historical_city_aggregate,1.3222807,0.008649200000000024
quarter,2017-02-14 00:00:00,1.3535086,,historical_city_aggregate,1.3309299,0.02257869999999995
quarter,2017-02-15 00:00:00,1.3572256,,historical_city_aggregate,1.3535086,0.0037169999999999703
quarter,2017-02-16 00:00:00,1.3592367,,historical_city_aggregate,1.3572256,0.0020111000000000434
quarter,2017-02-17 00:00:00,1.3946489,,historical_city_aggregate,1.3592367,0.035412199999999894
quarter,2017-02-20 00:00:00,1.3840123,,historical_city_aggregate,1.3946489,-0.010636599999999996
quarter,2017-02-21 00:00:00,1.3876623,,historical_city_aggregate,1.3840123,0.003649999999999931
quarter,2017-02-22 00:00:00,1.3913427,,historical_city_aggregate,1.3876623,0.003680400000000139
quarter,2017-02-23 00:00:00,1.3595485,,historical_city_aggregate,1.3913427,-0.031794199999999995
quarter,2017-02-24 00:00:00,1.3379477,,historical_city_aggregate,1.3595485,-0.021600800000000087
quarter,2017-02-27 00:00:00,1.3383469,,historical_city_aggregate,1.3379477,0.00039919999999993294
quarter,2017-02-28 00:00:00,1.3295343,,historical_city_aggregate,1.3383469,-0.008812599999999948
quarter,2017-03-01 00:00:00,1.3253021,,historical_city_aggregate,1.3295343,-0.004232199999999908
quarter,2017-03-02 00:00:00,1.3475872,,historical_city_aggregate,1.3253021,0.022285099999999947
quarter,2017-03-03 00:00:00,1.3508785,,historical_city_aggregate,1.3475872,0.003291300000000108
quarter,2017-03-06 00:00:00,1.3740977,,historical_city_aggregate,1.3508785,0.023219199999999995
quarter,2017-03-07 00:00:00,1.3778262,,historical_city_aggregate,1.3740977,0.0037284999999998014
quarter,2017-03-08 00:00:00,1.3717667,,historical_city_aggregate,1.3778262,-0.006059499999999884
quarter,2017-03-09 00:00:00,1.3656626,,historical_city_aggregate,1.3717667,-0.006104099999999946
quarter,2017-03-10 00:00:00,1.366589,,historical_city_aggregate,1.3656626,0.0009263999999999939
quarter,2017-03-13 00:00:00,1.3675446,,historical_city_aggregate,1.366589,0.0009555999999999454
quarter,2017-03-14 00:00:00,1.3688907,,historical_city_aggregate,1.3675446,0.0013460999999999057
quarter,2017-03-15 00:00:00,1.3746919,,historical_city_aggregate,1.3688907,0.005801200000000062
quarter,2017-03-16 00:00:00,1.3849025,,historical_city_aggregate,1.3746919,0.010210599999999959
quarter,2017-03-17 00:00:00,1.3795975,,historical_city_aggregate,1.3849025,-0.005304999999999893
quarter,2017-03-20 00:00:00,1.3698097,,historical_city_aggregate,1.3795975,-0.009787800000000013
quarter,2017-03-21 00:00:00,1.4057691,,historical_city_aggregate,1.3698097,0.035959400000000086
quarter,2017-03-22 00:00:00,1.4085213,,historical_city_aggregate,1.4057691,0.0027521999999999824
quarter,2017-03-23 00:00:00,1.4097619,,historical_city_aggregate,1.4085213,0.001240599999999814
quarter,2017-03-24 00:00:00,1.4133186,,historical_city_aggregate,1.4097619,0.0035567000000000792
quarter,2017-03-27 00:00:00,1.454401,,historical_city_aggregate,1.4133186,0.041082400000000074
quarter,2017-03-28 00:00:00,1.464948,,historical_city_aggregate,1.454401,0.010546999999999862
quarter,2017-03-29 00:00:00,1.4664355,,historical_city_aggregate,1.464948,0.001487500000000086
quarter,2017-03-30 00:00:00,1.4550601,,historical_city_aggregate,1.4664355,-0.011375399999999924
quarter,2017-03-31 00:00:00,1.4743999,,historical_city_aggregate,1.4550601,0.019339800000000018
quarter,2017-04-03 00:00:00,1.4598332,,historical_city_aggregate,1.4743999,-0.014566700000000044
